Date,Wordle Number,Answer,Weekday,Month,Day,Year,Ends with Y,Has repeated letters,Starts with vowel,Ends with vowel,Num vowels,Num consonants,Has rare letter,Contains common suffix,All unique letters,P1,P2,P3,P4,P5,Contains common prefix,Word Frequency,Scrabble score,Frequency category,Top row letters,Mid row letters,Bottom row letters,Is palindrome
Dec 24 2023,918,GRACE,Sunday,December,24,2023,0,0,0,1,2,3,0,0,1,G,R,A,C,E,0,3.63e-05,8,uncommon,2,2,1,0
Dec 23 2023,917,SLOPE,Saturday,December,23,2023,0,0,0,1,2,3,0,0,1,S,L,O,P,E,0,7.94e-06,7,uncommon,3,2,0,0
Dec 22 2023,916,TOUCH,Friday,December,22,2023,0,0,0,0,2,3,0,1,1,T,O,U,C,H,0,8.13e-05,10,uncommon,3,1,1,0
Dec 21 2023,915,BUILT,Thursday,December,21,2023,0,0,0,0,2,3,0,0,1,B,U,I,L,T,0,0.000117,7,common,3,1,1,0
Dec 20 2023,914,SMALL,Wednesday,December,20,2023,0,1,0,0,1,4,0,0,0,S,M,A,L,L,0,0.000324,7,common,0,4,1,0
Dec 19 2023,913,TABLE,Tuesday,December,19,2023,0,0,0,1,2,3,0,0,1,T,A,B,L,E,0,0.000112,7,common,2,2,1,0
Dec 18 2023,912,FUNNY,Monday,December,18,2023,1,1,0,0,1,4,0,0,0,F,U,N,N,Y,0,0.000105,11,common,2,1,2,0
Dec 17 2023,911,BACON,Sunday,December,17,2023,0,0,0,0,2,3,0,0,1,B,A,C,O,N,0,1.41e-05,9,uncommon,1,1,3,0
Dec 16 2023,910,GLOBE,Saturday,December,16,2023,0,0,0,1,2,3,0,0,1,G,L,O,B,E,0,1.91e-05,8,uncommon,2,2,1,0
Dec 15 2023,909,TOPIC,Friday,December,15,2023,0,0,0,0,2,3,0,0,1,T,O,P,I,C,0,3.09e-05,9,uncommon,4,0,1,0
Dec 14 2023,908,WOULD,Thursday,December,14,2023,0,0,0,0,2,3,0,0,1,W,O,U,L,D,0,0.00186,9,common,3,2,0,0
Dec 13 2023,907,SPENT,Wednesday,December,13,2023,0,0,0,0,1,4,0,1,1,S,P,E,N,T,0,0.000105,7,common,3,1,1,0
Dec 12 2023,906,THESE,Tuesday,December,12,2023,0,1,0,1,2,3,0,0,0,T,H,E,S,E,0,0.0011,8,common,3,2,0,0
Dec 11 2023,905,HOUSE,Monday,December,11,2023,0,0,0,1,3,2,0,0,1,H,O,U,S,E,0,0.000513,8,common,3,2,0,0
Dec 10 2023,904,CHAIN,Sunday,December,10,2023,0,0,0,0,2,3,0,0,1,C,H,A,I,N,0,4.47e-05,10,uncommon,1,2,2,0
Dec 09 2023,903,SHIFT,Saturday,December,09,2023,0,0,0,0,1,4,0,0,1,S,H,I,F,T,0,3.72e-05,11,uncommon,2,3,0,0
Dec 08 2023,902,SHARP,Friday,December,08,2023,0,0,0,0,1,4,0,0,1,S,H,A,R,P,0,3.02e-05,10,uncommon,2,3,0,0
Dec 07 2023,901,SLEEP,Thursday,December,07,2023,0,1,0,0,2,3,0,0,0,S,L,E,E,P,0,0.000112,7,common,3,2,0,0
Dec 06 2023,900,WOMAN,Wednesday,December,06,2023,0,0,0,0,2,3,0,0,1,W,O,M,A,N,0,0.000224,10,common,2,1,2,0
Dec 05 2023,899,YOUNG,Tuesday,December,05,2023,0,0,0,0,2,3,0,0,1,Y,O,U,N,G,0,0.000269,9,common,3,1,1,0
Dec 04 2023,898,WORST,Monday,December,04,2023,0,0,0,0,1,4,0,1,1,W,O,R,S,T,0,8.51e-05,8,uncommon,4,1,0,0
Dec 03 2023,897,ADAPT,Sunday,December,03,2023,0,1,1,0,2,3,0,0,0,A,D,A,P,T,0,9.55e-06,8,uncommon,2,3,0,0
Dec 02 2023,896,GENRE,Saturday,December,02,2023,0,1,0,1,2,3,0,0,0,G,E,N,R,E,0,1.48e-05,6,uncommon,3,1,1,0
Dec 01 2023,895,TAKEN,Friday,December,01,2023,0,0,0,0,2,3,0,0,1,T,A,K,E,N,0,0.000214,9,common,2,2,1,0
Nov 30 2023,894,RESIN,Thursday,November,30,2023,0,0,0,0,2,3,0,0,1,R,E,S,I,N,1,4.07e-06,5,uncommon,3,1,1,0
Nov 29 2023,893,SUSHI,Wednesday,November,29,2023,0,1,0,1,2,3,0,0,0,S,U,S,H,I,0,4.79e-06,8,uncommon,2,3,0,0
Nov 28 2023,892,SCOPE,Tuesday,November,28,2023,0,0,0,1,2,3,0,0,1,S,C,O,P,E,0,1.82e-05,9,uncommon,3,1,1,0
Nov 27 2023,891,TAWNY,Monday,November,27,2023,1,0,0,0,1,4,0,0,1,T,A,W,N,Y,0,5.89e-07,11,rare,3,1,1,0
Nov 26 2023,890,SOLID,Sunday,November,26,2023,0,0,0,0,2,3,0,0,1,S,O,L,I,D,0,5.37e-05,6,uncommon,2,3,0,0
Nov 25 2023,889,GUIDE,Saturday,November,25,2023,0,0,0,1,3,2,0,0,1,G,U,I,D,E,0,5.62e-05,7,uncommon,3,2,0,0
Nov 24 2023,888,THROW,Friday,November,24,2023,0,0,0,0,1,4,0,0,1,T,H,R,O,W,0,6.76e-05,11,uncommon,4,1,0,0
Nov 23 2023,887,QUEEN,Thursday,November,23,2023,0,1,0,0,3,2,1,0,0,Q,U,E,E,N,0,7.24e-05,14,uncommon,4,0,1,0
Nov 22 2023,886,PIXEL,Wednesday,November,22,2023,0,0,0,0,2,3,1,0,1,P,I,X,E,L,0,5.25e-06,14,uncommon,3,1,1,0
Nov 21 2023,885,PIANO,Tuesday,November,21,2023,0,0,0,1,3,2,0,0,1,P,I,A,N,O,0,2.04e-05,7,uncommon,3,1,1,0
Nov 20 2023,884,CANDY,Monday,November,20,2023,1,0,0,0,1,4,0,0,1,C,A,N,D,Y,0,1.95e-05,11,uncommon,1,2,2,0
Nov 19 2023,883,QUEUE,Sunday,November,19,2023,0,1,0,1,4,1,1,0,0,Q,U,E,U,E,0,6.03e-06,14,uncommon,5,0,0,0
Nov 18 2023,882,THINK,Saturday,November,18,2023,0,0,0,0,1,4,0,0,1,T,H,I,N,K,0,0.0012,12,common,2,2,1,0
Nov 17 2023,881,TARDY,Friday,November,17,2023,1,0,0,0,1,4,0,0,1,T,A,R,D,Y,0,4.9e-07,9,rare,3,2,0,0
Nov 16 2023,880,TRUST,Thursday,November,16,2023,0,1,0,0,1,4,0,1,0,T,R,U,S,T,0,0.000135,5,common,4,1,0,0
Nov 15 2023,879,SIGHT,Wednesday,November,15,2023,0,0,0,0,1,4,0,0,1,S,I,G,H,T,0,3.47e-05,9,uncommon,2,3,0,0
Nov 14 2023,878,SASSY,Tuesday,November,14,2023,1,1,0,0,1,4,0,0,0,S,A,S,S,Y,0,1.62e-06,8,uncommon,1,4,0,0
Nov 13 2023,877,GREEN,Monday,November,13,2023,0,1,0,0,2,3,0,0,0,G,R,E,E,N,0,0.000135,6,common,3,1,1,0
Nov 12 2023,876,MEANT,Sunday,November,12,2023,0,0,0,0,2,3,0,1,1,M,E,A,N,T,0,8.71e-05,7,uncommon,2,1,2,0
Nov 11 2023,875,ACTOR,Saturday,November,11,2023,0,0,1,0,2,3,0,0,1,A,C,T,O,R,0,4.47e-05,7,uncommon,3,1,1,0
Nov 10 2023,874,LEASH,Friday,November,10,2023,0,0,0,0,2,3,0,1,1,L,E,A,S,H,0,2.95e-06,8,uncommon,1,4,0,0
Nov 09 2023,873,GLAZE,Thursday,November,09,2023,0,0,0,1,2,3,1,0,1,G,L,A,Z,E,0,1.91e-06,15,uncommon,1,3,1,0
Nov 08 2023,872,NINJA,Wednesday,November,08,2023,0,1,0,1,2,3,1,0,0,N,I,N,J,A,0,7.41e-06,12,uncommon,1,2,2,0
Nov 07 2023,871,LIMIT,Tuesday,November,07,2023,0,1,0,0,2,3,0,0,0,L,I,M,I,T,0,5.01e-05,7,uncommon,3,1,1,0
Nov 06 2023,870,TRADE,Monday,November,06,2023,0,0,0,1,2,3,0,0,1,T,R,A,D,E,0,0.000132,6,common,3,2,0,0
Nov 05 2023,869,FLARE,Sunday,November,05,2023,0,0,0,1,2,3,0,0,1,F,L,A,R,E,0,4.37e-06,8,uncommon,2,3,0,0
Nov 04 2023,868,MANIA,Saturday,November,04,2023,0,1,0,1,3,2,0,0,0,M,A,N,I,A,0,2.75e-06,7,uncommon,1,2,2,0
Nov 03 2023,867,ARDOR,Friday,November,03,2023,0,1,1,0,2,3,0,0,0,A,R,D,O,R,0,2.19e-07,6,rare,3,2,0,0
Nov 02 2023,866,UNTIL,Thursday,November,02,2023,0,0,1,0,2,3,0,0,1,U,N,T,I,L,1,0.000407,5,common,3,1,1,0
Nov 01 2023,865,NOISE,Wednesday,November,01,2023,0,0,0,1,3,2,0,0,1,N,O,I,S,E,0,3.55e-05,5,uncommon,3,1,1,0
Oct 31 2023,864,BLEAK,Tuesday,October,31,2023,0,0,0,0,2,3,0,0,1,B,L,E,A,K,0,2.69e-06,11,uncommon,1,3,1,0
Oct 30 2023,863,GRAIL,Monday,October,30,2023,0,0,0,0,2,3,0,0,1,G,R,A,I,L,0,2.88e-06,6,uncommon,2,3,0,0
Oct 29 2023,862,PHONY,Sunday,October,29,2023,1,0,0,0,1,4,0,0,1,P,H,O,N,Y,0,2.24e-06,13,uncommon,3,1,1,0
Oct 28 2023,861,MASON,Saturday,October,28,2023,0,0,0,0,2,3,0,0,1,M,A,S,O,N,0,1.38e-05,7,uncommon,1,2,2,0
Oct 27 2023,860,NOBLE,Friday,October,27,2023,0,0,0,1,2,3,0,0,1,N,O,B,L,E,0,1.74e-05,7,uncommon,2,1,2,0
Oct 26 2023,859,PIQUE,Thursday,October,26,2023,0,0,0,1,3,2,1,0,1,P,I,Q,U,E,0,8.51e-07,16,rare,5,0,0,0
Oct 25 2023,858,RETRY,Wednesday,October,25,2023,1,1,0,0,1,4,0,0,0,R,E,T,R,Y,1,3.72e-07,8,rare,5,0,0,0
Oct 24 2023,857,CAUSE,Tuesday,October,24,2023,0,0,0,1,3,2,0,0,1,C,A,U,S,E,0,0.000224,7,common,2,2,1,0
Oct 23 2023,856,TEMPO,Monday,October,23,2023,0,0,0,1,2,3,0,0,1,T,E,M,P,O,0,5.5e-06,9,uncommon,4,0,1,0
Oct 22 2023,855,GIVEN,Sunday,October,22,2023,0,0,0,0,2,3,0,0,1,G,I,V,E,N,0,0.000257,9,common,2,1,2,0
Oct 21 2023,854,SMIRK,Saturday,October,21,2023,0,0,0,0,1,4,0,0,1,S,M,I,R,K,0,1.1e-06,11,uncommon,2,2,1,0
Oct 20 2023,853,OCCUR,Friday,October,20,2023,0,1,1,0,2,3,0,0,0,O,C,C,U,R,0,2.95e-05,9,uncommon,3,0,2,0
Oct 19 2023,852,SPLAT,Thursday,October,19,2023,0,0,0,0,1,4,0,0,1,S,P,L,A,T,0,5.01e-07,7,rare,2,3,0,0
Oct 18 2023,851,MERCY,Wednesday,October,18,2023,1,0,0,0,1,4,0,0,1,M,E,R,C,Y,0,1.78e-05,12,uncommon,3,0,2,0
Oct 17 2023,850,ADULT,Tuesday,October,17,2023,0,0,1,0,2,3,0,0,1,A,D,U,L,T,0,6.31e-05,6,uncommon,2,3,0,0
Oct 16 2023,849,GRAPH,Monday,October,16,2023,0,0,0,0,1,4,0,0,1,G,R,A,P,H,0,1.12e-05,11,uncommon,2,3,0,0
Oct 15 2023,848,LEAKY,Sunday,October,15,2023,1,0,0,0,2,3,0,0,1,L,E,A,K,Y,0,1.15e-06,12,uncommon,2,3,0,0
Oct 14 2023,847,AGENT,Saturday,October,14,2023,0,0,1,0,2,3,0,1,1,A,G,E,N,T,0,6.46e-05,6,uncommon,2,2,1,0
Oct 13 2023,846,UNCLE,Friday,October,13,2023,0,0,1,1,2,3,0,0,1,U,N,C,L,E,1,2.82e-05,7,uncommon,2,1,2,0
Oct 12 2023,845,KNELT,Thursday,October,12,2023,0,0,0,0,1,4,0,0,1,K,N,E,L,T,0,6.31e-07,9,rare,2,2,1,0
Oct 11 2023,844,SKUNK,Wednesday,October,11,2023,0,1,0,0,1,4,0,0,0,S,K,U,N,K,0,1.26e-06,13,uncommon,1,3,1,0
Oct 10 2023,843,SNAIL,Tuesday,October,10,2023,0,0,0,0,2,3,0,0,1,S,N,A,I,L,0,4.68e-06,5,uncommon,1,3,1,0
Oct 09 2023,842,TRUTH,Monday,October,09,2023,0,1,0,0,1,4,0,1,0,T,R,U,T,H,0,0.000112,8,common,4,1,0,0
Oct 08 2023,841,BINGE,Sunday,October,08,2023,0,0,0,1,2,3,0,0,1,B,I,N,G,E,0,3.98e-06,8,uncommon,2,1,2,0
Oct 07 2023,840,VIOLA,Saturday,October,07,2023,0,0,0,1,3,2,0,0,1,V,I,O,L,A,0,3.47e-06,8,uncommon,2,2,1,0
Oct 06 2023,839,CHIME,Friday,October,06,2023,0,0,0,1,2,3,0,0,1,C,H,I,M,E,0,1.38e-06,12,uncommon,2,1,2,0
Oct 05 2023,838,BUNCH,Thursday,October,05,2023,0,0,0,0,1,4,0,1,1,B,U,N,C,H,0,3.72e-05,12,uncommon,1,1,3,0
Oct 04 2023,837,SPURT,Wednesday,October,04,2023,0,0,0,0,1,4,0,0,1,S,P,U,R,T,0,6.92e-07,7,rare,4,1,0,0
Oct 03 2023,836,WHILE,Tuesday,October,03,2023,0,0,0,1,2,3,0,0,1,W,H,I,L,E,0,0.000724,11,common,3,2,0,0
Oct 02 2023,835,MERRY,Monday,October,02,2023,1,1,0,0,1,4,0,0,0,M,E,R,R,Y,0,6.76e-06,10,uncommon,4,0,1,0
Oct 01 2023,834,BERET,Sunday,October,01,2023,0,1,0,0,2,3,0,0,0,B,E,R,E,T,1,8.32e-07,7,rare,4,0,1,0
Sep 30 2023,833,DADDY,Saturday,September,30,2023,1,1,0,0,1,4,0,0,0,D,A,D,D,Y,0,2.29e-05,11,uncommon,1,4,0,0
Sep 29 2023,832,AZURE,Friday,September,29,2023,0,0,1,1,3,2,1,0,1,A,Z,U,R,E,0,2.24e-06,14,uncommon,3,1,1,0
Sep 28 2023,831,COACH,Thursday,September,28,2023,0,1,0,0,2,3,0,1,0,C,O,A,C,H,0,9.12e-05,12,uncommon,1,2,2,0
Sep 27 2023,830,SMILE,Wednesday,September,27,2023,0,0,0,1,2,3,0,0,1,S,M,I,L,E,0,4.37e-05,7,uncommon,2,2,1,0
Sep 26 2023,829,LOYAL,Tuesday,September,26,2023,0,1,0,0,2,3,0,0,0,L,O,Y,A,L,0,1.58e-05,8,uncommon,2,3,0,0
Sep 25 2023,828,ROCKY,Monday,September,25,2023,1,0,0,0,1,4,0,0,1,R,O,C,K,Y,0,1.45e-05,14,uncommon,3,1,1,0
Sep 24 2023,827,RIGHT,Sunday,September,24,2023,0,0,0,0,1,4,0,0,1,R,I,G,H,T,0,0.000912,9,common,3,2,0,0
Sep 23 2023,826,CAROL,Saturday,September,23,2023,0,0,0,0,2,3,0,0,1,C,A,R,O,L,0,1.05e-05,7,uncommon,2,2,1,0
Sep 22 2023,825,BRUSH,Friday,September,22,2023,0,0,0,0,1,4,0,1,1,B,R,U,S,H,0,1.7e-05,10,uncommon,2,2,1,0
Sep 21 2023,824,STONE,Thursday,September,21,2023,0,0,0,1,2,3,0,0,1,S,T,O,N,E,0,6.31e-05,5,uncommon,3,1,1,0
Sep 20 2023,823,SNARE,Wednesday,September,20,2023,0,0,0,1,2,3,0,0,1,S,N,A,R,E,0,1.78e-06,5,uncommon,2,2,1,0
Sep 19 2023,822,CLOSE,Tuesday,September,19,2023,0,0,0,1,2,3,0,0,1,C,L,O,S,E,0,0.000229,7,common,2,2,1,0
Sep 18 2023,821,FRANK,Monday,September,18,2023,0,0,0,0,1,4,0,0,1,F,R,A,N,K,0,5.62e-05,12,uncommon,1,3,1,0
Sep 17 2023,820,MUSIC,Sunday,September,17,2023,0,0,0,0,2,3,0,0,1,M,U,S,I,C,0,0.000331,9,common,2,1,2,0
Sep 16 2023,819,ANGEL,Saturday,September,16,2023,0,0,1,0,2,3,0,0,1,A,N,G,E,L,0,2.82e-05,6,uncommon,1,3,1,0
Sep 15 2023,818,EXERT,Friday,September,15,2023,0,1,1,0,2,3,1,0,0,E,X,E,R,T,1,2.29e-06,12,uncommon,4,0,1,0
Sep 14 2023,817,RAYON,Thursday,September,14,2023,0,0,0,0,2,3,0,0,1,R,A,Y,O,N,0,9.77e-07,8,rare,3,1,1,0
Sep 13 2023,816,CLEAR,Wednesday,September,13,2023,0,0,0,0,2,3,0,0,1,C,L,E,A,R,0,0.000178,7,common,2,2,1,0
Sep 12 2023,815,WHISK,Tuesday,September,12,2023,0,0,0,0,1,4,0,0,1,W,H,I,S,K,0,1.29e-06,15,uncommon,2,3,0,0
Sep 11 2023,814,OLDER,Monday,September,11,2023,0,0,1,0,2,3,0,1,1,O,L,D,E,R,0,8.32e-05,6,uncommon,3,2,0,0
Sep 10 2023,813,QUOTE,Sunday,September,10,2023,0,0,0,1,3,2,1,0,1,Q,U,O,T,E,0,3.24e-05,14,uncommon,5,0,0,0
Sep 09 2023,812,LUCKY,Saturday,September,09,2023,1,0,0,0,1,4,0,0,1,L,U,C,K,Y,0,5.89e-05,14,uncommon,2,2,1,0
Sep 08 2023,811,ROUSE,Friday,September,08,2023,0,0,0,1,3,2,0,0,1,R,O,U,S,E,0,1.26e-06,5,uncommon,4,1,0,0
Sep 07 2023,810,DWELL,Thursday,September,07,2023,0,1,0,0,1,4,0,0,0,D,W,E,L,L,0,3.72e-06,9,uncommon,2,3,0,0
Sep 06 2023,809,GNASH,Wednesday,September,06,2023,0,0,0,0,1,4,0,1,1,G,N,A,S,H,0,1.07e-07,9,rare,0,4,1,0
Sep 05 2023,808,BIRCH,Tuesday,September,05,2023,0,0,0,0,1,4,0,1,1,B,I,R,C,H,0,3.16e-06,12,uncommon,2,1,2,0
Sep 04 2023,807,GIDDY,Monday,September,04,2023,1,1,0,0,1,4,0,0,0,G,I,D,D,Y,0,1.66e-06,11,uncommon,2,3,0,0
Sep 03 2023,806,AWAIT,Sunday,September,03,2023,0,1,1,0,3,2,0,0,0,A,W,A,I,T,0,4.27e-06,8,uncommon,3,2,0,0
Sep 02 2023,805,ONION,Saturday,September,02,2023,0,1,1,0,3,2,0,0,0,O,N,I,O,N,0,7.76e-06,5,uncommon,3,0,2,0
Sep 01 2023,804,SPACE,Friday,September,01,2023,0,0,0,1,2,3,0,0,1,S,P,A,C,E,0,0.00017,9,common,2,2,1,0
Aug 31 2023,803,BRIDE,Thursday,August,31,2023,0,0,0,1,2,3,0,0,1,B,R,I,D,E,0,1.2e-05,8,uncommon,3,1,1,0
Aug 30 2023,802,AUDIO,Wednesday,August,30,2023,0,0,1,1,4,1,0,0,1,A,U,D,I,O,0,2.95e-05,6,uncommon,3,2,0,0
Aug 29 2023,801,CAPER,Tuesday,August,29,2023,0,0,0,0,2,3,0,1,1,C,A,P,E,R,0,7.24e-07,9,rare,3,1,1,0
Aug 28 2023,800,WRITE,Monday,August,28,2023,0,0,0,1,2,3,0,0,1,W,R,I,T,E,0,0.000107,8,common,5,0,0,0
Aug 27 2023,799,PEACE,Sunday,August,27,2023,0,1,0,1,3,2,0,0,0,P,E,A,C,E,0,0.000105,9,common,3,1,1,0
Aug 26 2023,798,CHOIR,Saturday,August,26,2023,0,0,0,0,2,3,0,0,1,C,H,O,I,R,0,7.59e-06,10,uncommon,3,1,1,0
Aug 25 2023,797,OCEAN,Friday,August,25,2023,0,0,1,0,3,2,0,0,1,O,C,E,A,N,0,5.01e-05,7,uncommon,2,1,2,0
Aug 24 2023,796,WORDY,Thursday,August,24,2023,1,0,0,0,1,4,0,0,1,W,O,R,D,Y,0,3.63e-07,12,rare,4,1,0,0
Aug 23 2023,795,VERVE,Wednesday,August,23,2023,0,1,0,1,2,3,0,0,0,V,E,R,V,E,0,7.08e-07,11,rare,3,0,2,0
Aug 22 2023,794,SPICE,Tuesday,August,22,2023,0,0,0,1,2,3,0,0,1,S,P,I,C,E,0,8.71e-06,9,uncommon,3,1,1,0
Aug 21 2023,793,BEACH,Monday,August,21,2023,0,0,0,0,2,3,0,1,1,B,E,A,C,H,1,8.32e-05,12,uncommon,1,2,2,0
Aug 20 2023,792,QUEST,Sunday,August,20,2023,0,0,0,0,2,3,1,1,1,Q,U,E,S,T,0,1.86e-05,14,uncommon,4,1,0,0
Aug 19 2023,791,MAGMA,Saturday,August,19,2023,0,1,0,1,2,3,0,0,0,M,A,G,M,A,0,1.55e-06,10,uncommon,0,3,2,0
Aug 18 2023,790,EXACT,Friday,August,18,2023,0,0,1,0,2,3,1,0,1,E,X,A,C,T,1,3.24e-05,14,uncommon,2,1,2,0
Aug 17 2023,789,AMISS,Thursday,August,17,2023,0,1,1,0,2,3,0,0,0,A,M,I,S,S,0,8.51e-07,7,rare,1,3,1,0
Aug 16 2023,788,SCRUB,Wednesday,August,16,2023,0,0,0,0,1,4,0,0,1,S,C,R,U,B,0,4.9e-06,9,uncommon,2,1,2,0
Aug 15 2023,787,INDEX,Tuesday,August,15,2023,0,0,1,0,2,3,1,0,1,I,N,D,E,X,1,3.72e-05,13,uncommon,2,1,2,0
Aug 14 2023,786,SNAKY,Monday,August,14,2023,1,0,0,0,1,4,0,0,1,S,N,A,K,Y,0,5.25e-08,12,rare,1,3,1,0
Aug 13 2023,785,WRATH,Sunday,August,13,2023,0,0,0,0,1,4,0,1,1,W,R,A,T,H,0,5.01e-06,11,uncommon,3,2,0,0
Aug 12 2023,784,QUICK,Saturday,August,12,2023,0,0,0,0,2,3,1,0,1,Q,U,I,C,K,0,9.55e-05,20,uncommon,3,1,1,0
Aug 11 2023,783,HELLO,Friday,August,11,2023,0,1,0,1,2,3,0,0,0,H,E,L,L,O,0,5.25e-05,8,uncommon,2,3,0,0
Aug 10 2023,782,EMPTY,Thursday,August,10,2023,1,0,1,0,1,4,0,0,1,E,M,P,T,Y,0,3.89e-05,12,uncommon,4,0,1,0
Aug 09 2023,781,LOVER,Wednesday,August,09,2023,0,0,0,0,2,3,0,1,1,L,O,V,E,R,0,1.82e-05,8,uncommon,3,1,1,0
Aug 08 2023,780,BULLY,Tuesday,August,08,2023,1,1,0,0,1,4,0,1,0,B,U,L,L,Y,0,7.41e-06,10,uncommon,2,2,1,0
Aug 07 2023,779,BROOK,Monday,August,07,2023,0,1,0,0,2,3,0,0,0,B,R,O,O,K,0,5.5e-06,11,uncommon,3,1,1,0
Aug 06 2023,778,POLYP,Sunday,August,06,2023,0,1,0,0,1,4,0,0,0,P,O,L,Y,P,0,2.45e-07,12,rare,4,1,0,0
Aug 05 2023,777,ANODE,Saturday,August,05,2023,0,0,1,1,3,2,0,0,1,A,N,O,D,E,0,7.24e-07,6,rare,2,2,1,0
Aug 04 2023,776,CHART,Friday,August,04,2023,0,0,0,0,1,4,0,0,1,C,H,A,R,T,0,2.95e-05,10,uncommon,2,2,1,0
Aug 03 2023,775,PARTY,Thursday,August,03,2023,1,0,0,0,1,4,0,0,1,P,A,R,T,Y,0,0.000309,10,common,4,1,0,0
Aug 02 2023,774,BEGET,Wednesday,August,02,2023,0,1,0,0,2,3,0,0,0,B,E,G,E,T,1,2.45e-07,8,rare,3,1,1,0
Aug 01 2023,773,TENTH,Tuesday,August,01,2023,0,1,0,0,1,4,0,1,0,T,E,N,T,H,0,8.32e-06,8,uncommon,3,1,1,0
Jul 31 2023,772,STYLE,Monday,July,31,2023,0,0,0,1,1,4,0,0,1,S,T,Y,L,E,0,0.000129,8,common,3,2,0,0
Jul 30 2023,771,BATHE,Sunday,July,30,2023,0,0,0,1,2,3,0,0,1,B,A,T,H,E,0,1.66e-06,10,uncommon,2,2,1,0
Jul 29 2023,770,CURLY,Saturday,July,29,2023,1,0,0,0,1,4,0,1,1,C,U,R,L,Y,0,3.98e-06,10,uncommon,3,1,1,0
Jul 28 2023,769,ETHOS,Friday,July,28,2023,0,0,1,0,2,3,0,0,1,E,T,H,O,S,0,2.09e-06,8,uncommon,3,2,0,0
Jul 27 2023,768,DISCO,Thursday,July,27,2023,0,0,0,1,2,3,0,0,1,D,I,S,C,O,0,6.03e-06,8,uncommon,2,2,1,0
Jul 26 2023,767,HEART,Wednesday,July,26,2023,0,0,0,0,2,3,0,0,1,H,E,A,R,T,0,0.000204,8,common,3,2,0,0
Jul 25 2023,766,WHEEL,Tuesday,July,25,2023,0,1,0,0,2,3,0,0,0,W,H,E,E,L,0,3.16e-05,11,uncommon,3,2,0,0
Jul 24 2023,765,HOBBY,Monday,July,24,2023,1,1,0,0,1,4,0,0,0,H,O,B,B,Y,0,8.71e-06,15,uncommon,2,1,2,0
Jul 23 2023,764,WHALE,Sunday,July,23,2023,0,0,0,1,2,3,0,0,1,W,H,A,L,E,0,9.55e-06,11,uncommon,2,3,0,0
Jul 22 2023,763,FROZE,Saturday,July,22,2023,0,0,0,1,2,3,1,0,1,F,R,O,Z,E,0,2.63e-06,17,uncommon,3,1,1,0
Jul 21 2023,762,BURLY,Friday,July,21,2023,1,0,0,0,1,4,0,1,1,B,U,R,L,Y,0,6.61e-07,10,rare,3,1,1,0
Jul 20 2023,761,FLANK,Thursday,July,20,2023,0,0,0,0,1,4,0,0,1,F,L,A,N,K,0,4.37e-06,12,uncommon,0,4,1,0
Jul 19 2023,760,TONIC,Wednesday,July,19,2023,0,0,0,0,2,3,0,0,1,T,O,N,I,C,0,2.45e-06,7,uncommon,3,0,2,0
Jul 18 2023,759,FLYER,Tuesday,July,18,2023,0,0,0,0,1,4,0,1,1,F,L,Y,E,R,0,3.8e-06,11,uncommon,3,2,0,0
Jul 17 2023,758,DROOP,Monday,July,17,2023,0,1,0,0,2,3,0,0,0,D,R,O,O,P,0,3.24e-07,8,rare,4,1,0,0
Jul 16 2023,757,TOPAZ,Sunday,July,16,2023,0,0,0,0,2,3,1,0,1,T,O,P,A,Z,0,7.41e-07,16,rare,3,1,1,0
Jul 15 2023,756,CRONE,Saturday,July,15,2023,0,0,0,1,2,3,0,0,1,C,R,O,N,E,0,3.98e-07,7,rare,3,0,2,0
Jul 14 2023,755,FIEND,Friday,July,14,2023,0,0,0,0,2,3,0,0,1,F,I,E,N,D,0,1.26e-06,9,uncommon,2,2,1,0
Jul 13 2023,754,BARGE,Thursday,July,13,2023,0,0,0,1,2,3,0,0,1,B,A,R,G,E,0,3.16e-06,8,uncommon,2,2,1,0
Jul 12 2023,753,WHIRL,Wednesday,July,12,2023,0,0,0,0,1,4,0,0,1,W,H,I,R,L,0,9.12e-07,11,rare,3,2,0,0
Jul 11 2023,752,EARTH,Tuesday,July,11,2023,0,0,1,0,2,3,0,1,1,E,A,R,T,H,0,0.000115,8,common,3,2,0,0
Jul 10 2023,751,FOLLY,Monday,July,10,2023,1,1,0,0,1,4,0,1,0,F,O,L,L,Y,0,2.19e-06,11,uncommon,2,3,0,0
Jul 09 2023,750,ENTER,Sunday,July,09,2023,0,1,1,0,2,3,0,1,0,E,N,T,E,R,0,6.46e-05,5,uncommon,4,0,1,0
Jul 08 2023,749,COWER,Saturday,July,08,2023,0,0,0,0,2,3,0,1,1,C,O,W,E,R,0,3.55e-07,10,rare,4,0,1,0
Jul 07 2023,748,DONUT,Friday,July,07,2023,0,0,0,0,2,3,0,0,1,D,O,N,U,T,0,2.04e-06,6,uncommon,3,1,1,0
Jul 06 2023,747,WINDY,Thursday,July,06,2023,1,0,0,0,1,4,0,0,1,W,I,N,D,Y,0,3.72e-06,12,uncommon,3,1,1,0
Jul 05 2023,746,VENOM,Wednesday,July,05,2023,0,0,0,0,2,3,0,0,1,V,E,N,O,M,0,3.72e-06,10,uncommon,2,0,3,0
Jul 04 2023,745,IRATE,Tuesday,July,04,2023,0,0,1,1,3,2,0,0,1,I,R,A,T,E,0,6.03e-07,5,rare,4,1,0,0
